^VOX,^VCR,^VDC,^VDE,^VFH,^VHT,^VIS,^VGT,^VAW,^VNQ,^VPU,^VIX,sp500,label
83.72,120.88,123.7,93.81,47.72,132.38,99.22,102.34,96.42,74.03,91.43,28.43,1972.18,1
81.72,117.74,121.09,90.37,46.17,128.86,96.61,99.08,93.54,72.62,89.04,31.4,1913.85,0
83.1,120.07,122.79,91.15,46.78,131.58,98.49,101.4,94.55,73.37,88.97,26.09,1948.86,0
83.78,120.62,123.66,91.49,47.02,130.5,98.81,101.5,95.19,73.57,89.47,25.61,1951.13,0
82.68,119.07,121.86,89.91,46.2,129.05,97.4,100.03,93.43,72.2,88.18,27.8,1921.22,0
84.16,121.86,124.26,91.23,47.3,132.83,100.01,102.82,95.62,73.29,89.98,24.9,1969.41,0
83.35,120.52,122.17,89.34,46.74,130.77,99.03,101.58,94.86,72.45,88.99,26.23,1942.04,0
83.28,120.62,122.45,89.72,46.96,132.07,99.06,102.58,94.92,72.61,88.74,24.37,1952.29,0
83.67,121.45,123.15,88.95,47.16,133.13,99.49,103.08,94.68,74,89.42,23.2,1961.05,0
83.45,120.84,122.78,88.15,47.07,132.7,98.97,102.78,93.59,74.04,89.68,24.25,1953.03,0
84.49,122.07,124.25,89.2,47.7,134.43,100.58,104.09,94.47,74.77,90.21,22.54,1978.09,0
84.71,123.46,125.59,91.88,48.03,134.76,101.47,104.66,95.89,75.57,91.16,21.35,1995.31,0
84.54,123.82,125.67,91.85,47.54,136.25,101,104.09,95.3,76.43,92.29,21.14,1990.2,0
83.51,121.88,124.02,89.23,46.74,134.42,98.81,102.79,93.58,76.3,91.73,22.28,1958.03,0
83.75,122.7,125.07,89.74,47.22,132.18,99.29,103.64,93.79,76.95,92.06,20.14,1966.97,0
82.88,121.18,123.57,88.77,46.59,131.08,97.78,102.02,92.02,75.98,90.98,22.44,1942.74,0
80.22,119.65,121.38,85.52,46.71,129.71,95.71,101.18,88.74,75.7,91.17,22.13,1938.76,0
80.25,119.21,121.51,85.86,46.42,128.33,94.99,101.08,88.66,74.99,91.9,23.47,1932.24,0
80.08,119.1,122.32,86.02,46.65,124.38,95.12,100.84,88.34,75.29,91.91,23.62,1931.34,1
78.35,115.49,120.22,82.82,45.61,119.19,93.14,98.46,85.38,74.12,91.41,27.63,1881.77,0
77.81,115.04,120.1,82.83,45.75,119.81,93.48,97.95,85.62,74.91,91.45,26.83,1884.09,0
78.81,117.84,121.26,84.76,46.29,122.56,94.96,100,87.33,75.54,93.02,24.5,1920.03,0
77.92,118.49,121.24,84.89,46.37,123.49,94.77,100.05,88.2,75.91,92.06,22.55,1923.82,0
78.34,120.13,122.9,88.47,46.41,126.23,95.93,101.57,90.33,76.46,93.3,20.94,1951.36,0
80.63,122.04,125.11,91.2,47.37,126.58,98.83,103.59,92.77,77.75,94.67,19.54,1987.05,0
80.3,121.19,124.26,93.47,47.15,123.27,98.64,103.83,93.7,77.57,93.96,19.4,1979.92,0
81.26,121.73,125.22,94.64,47.63,125.04,100,104.39,95.09,78.46,93.76,18.4,1995.83,0
82.11,123.13,126.8,96.59,47.91,125.25,101.58,104.9,96.57,79.12,94.94,17.42,2013.43,0
81.56,123.18,127.27,95.89,47.67,125.98,101.95,105.45,96.66,78.99,94.61,17.08,2014.89,0
82.02,123.62,127.44,94.56,47.79,126.21,101.91,105.54,95.73,79.55,95.41,16.17,2017.46,0
81.64,123.01,126.58,93.65,47.44,124.5,100.8,105.05,95.4,78.93,95.13,17.67,2003.69,0
81.09,121.74,125.21,94.53,46.95,124.24,99.73,104.98,96.11,78.34,95.1,18.03,1994.24,0
82.86,123.28,126.39,96.16,47.93,127.35,100.72,106.22,96.55,79.41,96.5,16.05,2023.86,0
82.85,123.96,127.67,96.2,48.14,128.4,100.35,106.51,96.45,80.01,96.7,15.05,2033.11,0
83.02,124.47,128.1,94.21,48.19,128.79,100.45,106.86,95.67,81.13,96.82,14.98,2033.66,0
84.16,124.26,127.99,94.59,48.43,126.81,100.95,106.48,95.9,81.1,97.03,15.75,2030.77,0
83.28,123.26,127.9,93.32,48.05,125.55,100.83,105.47,94.77,80.8,96.74,16.7,2018.94,0
84.82,124.75,130.35,95,48.76,124.52,103.35,107.88,97.25,81.51,97.8,14.45,2052.51,0
85.58,125.16,130.28,94.83,49.22,127.26,103.8,110.81,98.05,80.72,96.17,14.46,2075.15,0
85.41,126.04,129.92,92.44,49.09,127.74,103.59,110.31,97.35,80.7,96.05,15.29,2071.18,0
84.26,125.16,130.02,91.22,48.75,129.91,102.39,109.62,96.55,80.67,95.67,15.43,2065.89,0
85.94,126.66,129.59,93.39,49.88,131.42,103.46,111.54,98.14,80.74,94.85,14.33,2090.35,0
85,126.79,129.54,93.81,49.69,131.66,103.41,111.02,98.25,80.63,94.33,14.61,2089.41,0
85.74,126.99,128.31,94.5,49.03,130.93,103.25,110.46,98.61,79.89,94.83,15.07,2079.36,0
86.58,127.71,129.04,96.66,49.84,133.84,104.59,111.52,99.35,81.59,94.89,14.15,2104.05,0
86.27,128.29,128.46,99.13,49.78,133.72,104.62,112.25,99.56,80.77,95.2,14.54,2109.79,0
85.64,127.43,127.78,98.18,49.63,133.4,104.35,112.46,99,80.41,95.69,15.51,2102.31,0
85.68,127.86,127.9,97.19,49.93,132.9,104.55,112.12,98.38,80.73,94.9,15.05,2099.93,0
85.47,127.82,126.49,96.77,50.33,132.6,104.74,112.78,98.62,78.22,91.48,14.33,2099.2,0
84.72,126.07,125.69,95.69,49.74,131.69,103.65,111.71,97.8,76.88,91.61,16.52,2078.58,0
84.31,127.03,126.03,96.01,49.96,132.54,103.76,110.89,97.09,77.76,92.5,15.29,2081.72,0
84.14,126.4,125.94,93.99,49.88,131.01,103.9,110.83,97.3,77.85,93.23,16.06,2075,0
83.51,125.1,124,91.68,49.09,128.75,102.23,109.72,95.13,77.32,92.14,18.37,2045.97,0
82.56,121.79,122.99,91.31,48.66,128.64,101.85,107.57,96.24,76.44,91.74,20.08,2023.04,0
83.87,123.14,124.88,94.42,49.24,129.97,103,109.01,97.39,77.32,93.34,18.16,2053.19,0
84.1,123.12,124.69,93.21,49.14,130.66,102.88,109.08,97.11,77.32,91.64,18.84,2050.44,0
84.87,125.19,126.45,94.85,49.94,133.2,104.32,110.82,99.12,78,92.4,16.85,2083.58,0
85.1,125.16,126.72,93.55,50.01,130.96,104.7,111.27,99.02,78.24,93.24,16.99,2081.24,0
84.76,126.75,125.96,92.47,50.13,131.98,105.18,112.12,98.65,79.22,93.66,15.47,2089.17,0
84.55,127.22,127.05,93.11,50.06,132,104.9,111.53,98.77,79.39,92.99,15.62,2086.59,0
84.72,127.03,127.42,95.32,49.95,132.42,104.92,111.67,99.72,78.97,92.85,15.93,2089.14,0
84.55,127.83,127.94,94.58,50.01,133.18,104.95,111.42,99.28,79.29,92.39,15.19,2088.87,0
85.06,127.38,128.37,93.81,50.19,133.48,105.12,111.61,99.27,79.98,92.58,15.12,2090.11,0
84.87,126.4,127.14,94.26,50.07,131.81,104.52,111.77,99.39,79.39,92.81,16.13,2080.41,0
85.41,127.63,127.89,94.83,50.61,133.72,105.12,112.77,100.05,80.49,93.51,14.67,2102.63,0
84.63,126.55,127.18,91.85,49.95,132.63,104.09,112.17,98.66,78.85,91.57,15.91,2079.51,0
83.79,124.65,126.5,90.09,49.22,129.62,102.81,110.61,97.88,77.61,90.7,18.11,2049.62,0
85.08,126.89,129.17,89.37,50.35,132.53,104.13,113.02,99.27,79.09,91.87,14.81,2091.69,0
85.18,126.4,129.55,85.84,49.93,131.46,103.49,112.29,97.51,78.87,92.1,15.84,2077.07,0
85.07,125.94,129.17,84.79,49.32,131.91,101.94,112.1,95.75,78.8,92.02,17.6,2063.59,0
84,124.46,128.03,85.89,48.78,130.52,101.47,110.42,97.8,78.36,92.02,19.61,2047.62,0
84.03,124.88,128.07,86.57,48.77,131.55,101.99,110.68,97.27,77.8,90.6,19.34,2052.23,0
81.97,122.11,126.62,83.49,47.8,129.37,100.17,108.37,94.89,77.66,90.27,24.39,2012.37,0
82.13,122.31,127.72,83.88,47.82,129.97,100.19,108.92,93.55,78.02,90.59,22.73,2021.94,0
82.94,123.2,128.51,86.23,48.85,131.81,100.39,109.44,94.09,78.87,91.45,20.95,2043.41,0
84.87,125.36,130.99,85.64,49.6,133.75,102.13,110.9,95.24,80.41,93.79,17.86,2073.07,0
84,123.28,129.42,83.38,48.92,132.27,100.65,109.21,93.37,80.01,93.03,18.94,2041.89,0
82.84,121.46,127.06,81.87,47.84,130.64,99.07,107.05,92.21,79.08,92.01,20.7,2005.55,0
83.59,122.01,128.53,81.8,48.21,131.81,99.76,108.1,92.94,79.39,92.1,18.7,2021.15,0
84.62,122.89,130.1,82.97,48.62,132.57,101.04,108.81,94.28,79.71,92.89,16.6,2038.97,0
85.39,123.22,130.35,85.97,48.84,133.54,101.8,109.36,95.82,79.42,94.4,15.57,2064.29,0
85.16,123,130.11,85.19,48.82,133.71,101.82,109.31,95.73,79.42,94.38,15.74,2060.99,0
85.08,123.15,129.88,83.47,48.79,133.1,101.43,109.29,95,79.86,94.61,16.91,2056.5,0
85.81,124.5,130.97,84.05,49.29,134.76,102.44,110.65,95.88,80.71,95.15,16.08,2078.36,0
84.77,123.58,130.51,82.74,48.91,134.14,101.65,109.8,95,80.43,94.99,17.29,2063.36,0
83.91,122.55,129.07,83.12,48.45,132.88,101.03,108.29,94.19,79.73,93.93,18.21,2043.94,0
82.72,120.4,127.4,83.11,47.56,130.27,99.42,106.61,92.72,78.77,93.61,20.7,2012.66,0
83.6,120.18,128.15,83.41,47.74,130.87,99.55,106.1,92.68,80.29,94.27,19.34,2016.71,0
83.24,118.79,127.61,80.17,47.08,129.53,98.03,104.66,90.41,80.07,94.14,20.59,1990.26,1
81.53,116.31,125.97,78.17,45.79,126.67,95.3,101.29,87.87,78.51,93.45,24.99,1943.09,0
80.89,114.94,124.99,77.18,45.06,124.83,94.04,100.42,86.91,77.46,93.41,27.01,1922.03,0
81.27,115.66,126.05,75.43,45.2,123.02,94.22,100.91,85.69,77.9,93.97,24.3,1923.67,0
80.8,116.83,126.74,75.61,45.37,124.44,94.77,102.06,85.8,77.38,93.36,22.47,1938.68,1
79.14,112.88,124.52,74.04,44.18,120.5,92.39,99.2,83.83,76.27,93.18,25.22,1890.28,0
80.45,113.64,124.92,77.26,44.55,123.58,93.48,101.11,84.93,76.09,94.69,23.95,1921.84,1
78.8,111.36,122.97,75.07,43.62,121.9,91.75,98.1,83.27,75.57,93.78,27.02,1880.33,0
79.34,111.54,124.16,73.21,43.55,121.38,91.6,97.84,82.13,75.97,95.02,26.05,1881.33,0
77.91,110.68,122.65,71.1,42.71,121.96,90.67,97.32,81.71,73.93,92.99,27.59,1859.33,0
78.7,112,123.19,73.39,42.57,121.33,91.01,97.57,82.28,74.34,92.93,26.69,1868.99,0
81.48,114.05,125.19,76.62,43.44,123.37,92.04,100.3,83.71,76.41,94.76,22.34,1906.9,0
81.18,112.63,124.1,72.97,42.48,122.31,90.73,98.82,80.97,75.93,93.75,24.15,1877.08,0
82.98,114.38,125.28,75.89,43.32,123.12,92.65,99.84,82.52,77.52,94.55,22.5,1903.63,0
82.94,112.7,125.11,75.46,43.13,121.52,91.57,97.44,81.8,76.02,94.74,23.11,1882.95,0
82.96,113.83,126.31,77.85,43.19,118.49,92,98.52,82.03,75.44,96.31,22.42,1893.36,0
84.94,115.43,129.07,79.98,44.33,120.51,94.52,101.93,84.75,76.99,98.34,20.2,1940.24,0
85.21,116.03,129.34,78.37,44.16,120.85,94.31,102.18,84.82,77.12,99.37,19.98,1939.38,0
83.98,113.73,127.72,75.79,43.11,119,92.25,100.11,83.98,76.42,99.71,21.98,1903.03,0
84.98,113.35,127.47,78.64,43.14,119.57,93.46,99.88,86.4,76.93,101,21.65,1912.53,0
85.29,112.99,126.5,78.78,43.49,119.21,95.15,100.12,88.51,76.97,100.46,21.84,1915.45,0
84.49,109.35,126.24,77.1,42.85,116.64,93.93,96.37,87.4,75.51,100.61,23.38,1880.05,0
82.89,107.05,125.88,76.84,41.8,114.54,92.94,94.63,85.22,73.35,100.31,26,1853.44,0
81.99,106.62,126.49,75.01,41.63,115.31,93.21,94.19,86.09,72,100.7,26.54,1852.21,0
81.97,106.66,126.43,74.6,41.52,116.33,92.93,94.62,85.44,72.5,100.62,26.29,1851.86,0
82.43,106.46,125.19,74.27,40.38,114.49,91.16,94.29,83.73,71.47,99.01,28.14,1829.08,0
83.56,108.55,127.07,76.18,41.84,116.06,93.06,95.67,86.1,72.29,98.63,25.4,1864.78,0
84.37,111.35,128.1,76.86,42.62,118.43,94.97,97.66,87.4,73.62,99.32,24.11,1895.58,0
85.21,113.92,129.49,79.28,43.13,120.29,96.6,100.06,89.01,74.25,99.15,22.31,1926.82,0
85.63,113.13,128.95,78.53,42.92,119.22,96.54,99.43,88.57,75,100.66,21.64,1917.83,0
84.88,113.41,129.22,78.15,42.99,119.39,96.3,99.83,87.71,75.43,100.03,20.53,1917.78,0
85.87,115.55,129.75,80.07,43.58,120.95,97.98,101.2,89.31,76.15,101.05,19.38,1945.5,0
85.79,115.06,129.7,77.43,42.89,119.87,97.08,99.48,87.27,75.95,101.08,20.98,1921.27,0
86.93,115.74,130.16,78.18,42.86,120.38,97.25,100.44,88.41,75.86,101.64,20.72,1929.8,0
87.48,116.96,131.72,78.33,43.47,121.82,98.42,101.62,89.38,77.41,102.58,19.11,1951.7,0
87.81,117.08,130.09,78.91,43.71,121.79,98.74,101.52,90.56,77.01,99.81,19.81,1948.05,0
88.31,116.57,129.59,78.21,43.2,119.88,98.18,100.94,90.26,76.71,100.09,20.55,1932.23,0
89.29,119.5,130.78,79.84,44.64,122.47,100.15,104,92.34,78.87,99.7,17.7,1978.35,0
90.56,119.49,131.19,82.14,45.12,122.89,100.43,104.27,92.54,79.44,100.4,17.09,1986.45,0
90.51,120.38,131.97,83.81,45.47,122.63,101.22,104.31,93.2,79.86,100.96,16.7,1993.4,0
90.43,120.39,132.59,84.99,45.61,122.45,101.7,104.63,94.13,79.87,102.05,16.86,1999.99,0
91.03,120.12,131.88,87.26,45.64,123.58,102.1,104.06,95.38,80.08,102.59,17.35,2001.76,0
90.53,118.9,132.27,82.86,44.9,121.81,100.58,103.02,93.32,79.26,103.43,18.67,1979.26,0
90.17,119.27,133.22,84.54,44.94,121.85,100.76,103.99,93.89,79.7,104.04,18.34,1989.26,0
90.06,119.29,133.1,84.33,44.91,121.79,100.61,103.76,94.46,79.41,104.11,18.05,1989.57,0
90.82,121.27,133.73,86.59,46.06,124.43,102.16,105.57,96.24,81.19,104.35,16.5,2022.19,0
90.55,121.71,133.65,85.87,45.88,123.99,102.22,105.61,95.66,81.2,104.36,16.92,2019.64,0
89.9,121.42,133.79,85.46,45.77,121.62,101.91,105.84,94.8,81.24,104.61,16.84,2015.93,0
90.59,122.46,134.15,87.25,45.79,121.28,102.77,107.02,96.55,82.22,105.58,14.99,2027.22,0
91.34,123.02,135.2,88.65,46.34,119.95,104.93,107.61,98.75,83.38,106.73,14.44,2040.59,0
91.17,123.21,135,88.68,46.74,121.61,105.78,107.97,98.86,83.02,106.04,14.02,2049.58,0
90.51,122.71,134.44,87.64,46.52,121.89,105.48,107.86,98.34,81.36,105.17,13.79,2051.6,0
90.31,122.35,133.5,87.33,46.43,123.27,105.19,107.99,98.48,81.36,104.9,14.17,2049.8,0
89.56,121.31,133.42,84.96,46.01,122.16,104.35,107.15,97.08,80.92,105.47,14.94,2036.71,0
90.27,121.47,133.36,85.49,45.77,122.03,104.19,107.3,97.28,80.95,105.87,14.74,2035.94,0
90.33,122.09,133.87,85.09,45.93,121.74,104.27,107.05,97.65,81.68,105.59,15.24,2037.05,0
92.49,123.45,135.11,85.43,46.18,123.3,105.19,108.87,98.46,83.45,107.32,13.82,2055.01,0
92.74,124.11,135.7,85.7,46.43,123.37,105.56,109.61,98.95,83.29,107.02,13.56,2063.95,0
92.72,124.06,135.32,85.82,46.36,123.3,105.21,109.53,98.18,83.8,107.53,13.95,2059.74,0
93.72,124.56,136.96,84.46,46.66,124.95,105.5,110.36,99.01,83.69,108.02,13.1,2072.78,0
93.62,123.45,136.58,83.79,46.42,126.14,104.27,109.78,97.96,83.57,107.48,14.12,2066.13,0
92.83,122.37,135.68,83.19,45.79,124.66,103.6,108.64,97.33,83.02,105.5,15.42,2045.17,0
93,123.65,136.71,85.15,46.04,128.16,104.1,109.83,98.23,83.22,105.41,14.09,2066.66,0
91.64,122.12,135.45,84.59,45.2,126.86,103.2,108.25,96.99,82.7,105.37,16.16,2041.91,0
91.87,122.02,136.1,86.58,45.39,126.25,103.83,108.28,97.87,83.16,105.92,15.36,2047.6,0
91.33,121.62,135.15,86.34,45.55,125.37,103.72,108.06,98.43,82.99,105.59,16.26,2041.99,0
91.88,122.55,135.96,89.36,46.15,126.35,104.52,108.56,99.6,83.59,106.28,14.85,2061.72,0
92.01,124.45,135.13,89.62,47.12,127.65,106.24,110.26,100.9,83.22,105.72,13.84,2082.42,0
92.07,124.31,134.47,89.71,47.18,127.93,106.19,110.1,100.78,82.76,105.54,13.72,2082.78,0
92.42,124.65,135.36,88.56,47.11,127.81,106.37,109.55,101.31,83.38,106.26,13.62,2080.73,0
92.98,125.62,135.8,90.03,47.42,129.05,106.66,110.11,101.81,83.78,106.65,13.35,2094.34,0
93.63,125.14,136.01,92.03,47.86,129.21,107.22,109.43,103.75,83.82,106.87,13.24,2100.8,0
93.55,125.26,134.37,92.95,48.22,130,107.14,109.7,103.54,82.4,104.76,13.28,2102.4,0
91.69,124.75,132.06,92.43,47.73,130.81,106.72,109.62,103.12,80.93,102.16,13.95,2091.48,0
92.74,124.61,132.73,94,48.17,131.31,107.11,107.98,103.85,81.81,103.06,13.22,2091.58,0
92.67,124.59,133.52,92.76,48.08,130.69,106.27,107.77,103.03,82.49,103.26,14.08,2087.79,0
92.66,125.15,133.29,94.24,48.39,130.01,107.34,107.58,104.31,82.81,103.55,13.96,2091.7,0
93.57,125.07,133.85,96.19,48.45,129.94,108.12,106.8,105.06,82.76,104.89,13.77,2095.15,0
93,123.65,133.99,94.73,47.99,129.02,106.96,105.37,104.02,82.59,104.89,15.22,2075.81,0
92.54,123.94,133.87,94.64,47.68,127.06,106.34,104.41,103.45,81.83,105.43,15.7,2065.3,0
93.94,125.66,135.25,94.39,48.18,127.85,106.76,105.02,103.97,83.1,106.24,14.68,2081.43,0
92.87,124.43,134.93,91.78,47.58,127.25,105.75,104.07,102.14,83.23,106.17,15.6,2063.37,0
92.86,123.72,135.26,90.44,47.32,125.81,104.5,103.61,101.25,84.42,107.4,16.05,2051.12,0
91.37,122.9,135.36,91.07,47.31,126.21,104.31,103.62,100.83,84.66,106.99,15.91,2050.63,0
91.74,123.67,135.99,90.96,47.54,125.57,105.05,104.28,101.67,85.59,106.47,14.72,2057.14,0
91.53,124.13,136.81,89.33,47.54,127.04,104.59,104.38,100.21,86.53,107.01,14.57,2058.69,0
92.72,125.52,138.14,91.17,48.12,128.05,106.43,105.75,102,86.52,107.21,13.63,2084.39,0
92.4,123.02,137.09,91.44,47.6,126.48,105.61,105.07,101.75,84.67,107.44,14.69,2064.46,0
92.58,123.1,137.85,91.68,47.66,125.62,105.29,104.53,101.9,85.16,108.04,14.41,2064.11,0
92.23,121.8,136.12,90.4,47.12,125.48,104.05,104.28,101.01,84.4,107.59,15.04,2046.61,0
92.94,122.46,136.83,92.08,47.4,127.38,105.2,105.63,102.52,85.2,107.77,14.68,2066.66,0
91.48,121.06,134.21,92.59,47,125.96,104.71,104.54,101.89,83.62,105.88,15.57,2047.21,0
90.92,120.39,132.92,91.43,47.76,126.55,104.42,105.13,100.35,82.31,104.02,15.95,2047.63,0
90.13,120.31,133.92,91.36,47.33,125.57,103.54,104.56,100.52,81.39,104.99,16.33,2040.04,0
90.92,121.23,133.43,91.95,47.69,126.79,104.26,105.89,101.26,82.04,105.26,15.2,2052.32,0
90.63,120.61,133.48,91.72,47.61,126.36,104.02,105.87,102.23,82.05,104.3,15.82,2048.04,0
91.35,122.26,134.71,92.05,48.39,128.34,105.3,108.12,103.01,83.07,105.52,14.42,2076.06,0
91.57,122.87,134.88,93.9,48.83,129.21,106.08,108.87,104.25,83.07,105.17,13.9,2090.54,0
91.81,123.01,135.39,93.36,48.62,128.96,105.86,109.17,103.44,83.23,106.27,13.43,2090.1,0
92.07,123.77,135.54,93.41,48.96,129.7,106.24,109.81,103.58,83.68,106.57,13.12,2099.06,0
92.39,123.74,135,93.03,48.89,130.08,106.42,109.99,103.17,83.67,107.15,14.19,2096.95,0
91.43,123.77,136.1,93.31,49.02,130.63,106.4,109.93,103.49,83.74,107.61,14.2,2099.33,0
92.19,124.6,136.38,93.1,49.1,132.39,106.57,109.93,103.9,84.17,107.56,13.63,2105.26,0
91.53,123.98,137.11,92.86,48.52,131.71,106.55,109.55,104.69,84.51,109.27,13.47,2099.13,0
91.73,124.13,137.22,95.06,48.8,132.57,107.49,109.96,105.77,83.86,109.21,13.65,2109.41,0
93.05,124.42,137.24,97.19,48.67,131.88,107.99,110.18,106,84.37,109.17,14.05,2112.13,0
93.16,124.61,137.9,97.07,48.79,132.53,108.71,110.54,106.8,84.91,109.89,14.08,2119.12,0
93.05,124.28,138.52,96.5,48.51,132.01,108.61,110.45,106.02,85.1,110.85,14.64,2115.48,0
92.75,122.77,138.53,94.24,47.91,130.62,107.27,109.12,105.37,84.7,110.42,17.03,2096.07,0
92.37,121.88,137.38,93.76,47.54,129.63,106.03,108.13,103.99,84.72,110.24,20.97,2079.06,0
93,121.54,137.67,93.68,46.86,129.67,106,108.24,103.23,84.5,110.71,20.5,2075.32,0
93.12,122.01,137.38,93.47,46.95,128.97,106.08,108.05,103.74,85.3,109.99,20.14,2071.5,0
94.07,122.38,138.32,92.96,47.07,129.4,106.21,108.25,103.89,85.78,110.68,19.37,2077.99,0
94.3,122.18,137.74,94.02,47.01,127.8,106.32,107.26,104.39,85.64,111,19.41,2071.22,0
95.08,123.31,138.11,94.87,47.32,128.8,107.47,108.05,105.22,85.76,110.6,18.37,2083.25,0
95.21,122.69,137.83,95.33,47.22,127.89,106.74,108.25,104.35,85.32,110,18.48,2088.9,0
94.89,122.32,137.82,94.76,47.17,128.25,106.44,107.77,104.34,85.19,109.45,21.17,2085.45,0
96.68,123.63,138.78,96.44,48.11,129.96,107.79,109.44,106.14,85.62,109.92,17.25,2113.32,1
94.64,119.13,135.97,92.81,45.75,126.15,103.24,104.69,101.27,84.86,109.87,25.76,2037.41,0
93.61,116.67,135.49,89.9,44.51,124.11,100.63,101.94,97.78,84.92,111.2,23.85,2000.54,0
94.81,118.75,136.42,92.51,45.58,126.8,102.24,104.03,98.74,86.71,111.72,18.75,2036.09,0
96.68,120.92,137.98,94.39,46.61,129.18,104.13,105.76,100.56,87.76,112.12,16.64,2070.77,0
98.4,121.98,141.21,95.12,47.36,130.49,106.27,107.09,102.43,88.67,114.5,15.63,2098.86,
